cash_flow,supporting_type,fund_type,description,state,year,value,mode,deflator,chained,population,value_per_pop,chained_per_pop,value_crore,population_crore
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",American Samoa,2022,1909521.0,Air,128.921,1481155.90167622,45443,42.02013511431904,32.59370863887112,0.19,0.00454
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Puerto Rico,2020,128135832.0,Air,106.515,120298391.7758062,3285874,38.99596636998254,36.61077441673242,12.81,0.32859
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Puerto Rico,2021,114623012.0,Air,116.734,98191625.4047664,3262711,35.13121818021884,30.09510355185194,11.46,0.32627
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Puerto Rico,2022,134947761.0,Air,128.921,104674770.5959464,3220137,41.90745952734309,32.50630969922906,13.49,0.32201
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Alabama,2020,95790509.0,Air,106.515,89931473.50138478,5025369,19.06138812891153,17.89549652998313,9.58,0.50254
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Alabama,2021,54960726.0,Air,116.734,47082020.66236058,5049196,10.88504506460038,9.32465696763615,5.5,0.50492
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Alabama,2022,55169345.0,Air,128.921,42793140.76062085,5076181,10.8682777465973,8.43018417992204,5.52,0.50762
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Arizona,2020,480323258.0,Air,106.515,450944240.7172698,7158110,67.10196658056387,62.99766847914741,48.03,0.71581
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Arizona,2021,418854820.0,Air,116.734,358811331.7456782,7274078,57.58184336214157,49.32739678426299,41.89,0.72741
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Arizona,2022,240042147.0,Air,128.921,186193209.019477,7377566,32.53676713973145,25.23775578822027,24.0,0.73776
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Arkansas,2020,29728664.0,Air,106.515,27910307.46843167,3011553,9.871539368558349,9.267745733988969,2.97,0.30116
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Arkansas,2021,33829981.0,Air,116.734,28980400.74014426,3026870,11.17655564989577,9.574379058282734,3.38,0.30269
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Arkansas,2022,46198046.0,Air,128.921,35834383.84747248,3047704,15.15831130582235,11.75782945045598,4.62,0.30477
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Connecticut,2020,76401711.0,Air,106.515,71728593.15589353,3607701,21.17739552141378,19.88207813116817,7.64,0.36077
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Connecticut,2021,107903285.0,Air,116.734,92435181.69513597,3606607,29.91822646603858,25.62940228728441,10.79,0.36066
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Connecticut,2022,88844145.0,Air,128.921,68913633.15518807,3617925,24.55665747631584,19.04783353861345,8.88,0.36179
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Delaware,2020,5281233.0,Air,106.515,4958205.88649486,989955,5.334821279755141,5.008516434075145,0.53,0.099
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Delaware,2021,3662087.0,Air,116.734,3137121.147223602,1005062,3.643642879742742,3.121321020219252,0.37,0.10051
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Delaware,2022,999497.0,Air,128.921,775278.6590237432,1020625,0.979298958971219,0.759611668363741,0.1,0.10206
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,District of Columbia,2020,682611861.8412056,Air,106.515,235179482.22019693,689545,112.19132970310568,38.134588913698366,68.26,0.06895
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,District of Columbia,2021,682611861.8412056,Air,116.734,235179482.22019693,669256,112.19132970310568,38.134588913698366,68.26,0.06693
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,District of Columbia,2022,682611861.8412056,Air,128.921,235179482.22019693,676725,112.19132970310568,38.134588913698366,68.26,0.06767
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Idaho,2020,45842910.0,Air,106.515,43038924.09519786,1839140,24.92627532433637,23.40165734810719,4.58,0.18391
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Idaho,2021,42859585.0,Air,116.734,36715596.99830384,1904848,22.50026511301689,19.27481720237197,4.29,0.19048
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Idaho,2022,87721697.0,Air,128.921,68042985.23902234,1944299,45.11739038080049,34.99615297802568,8.77,0.19443
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Indiana,2020,130552544.0,Air,106.515,122567285.3588696,6786587,19.23684821251094,18.06022458105519,13.06,0.67866
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Indiana,2021,90037506.0,Air,116.734,77130489.83158292,6815907,13.20990823378312,11.31624739474628,9.0,0.68159
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Indiana,2022,178430441.0,Air,128.921,138402929.7011348,6844545,26.06899961940494,20.22091018484571,17.84,0.68445
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Iowa,2020,89837970.0,Air,106.515,84343022.10956202,3190546,28.15755359740935,26.43529418148556,8.98,0.31905
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Iowa,2021,68413845.0,Air,116.734,58606614.18267171,3198613,21.38859718259133,18.3225085944038,6.84,0.31986
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Iowa,2022,90324090.0,Air,128.921,70061580.34765476,3202820,28.20142561867354,21.87496654437488,9.03,0.32028
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Kansas,2020,28020760.0,Air,106.515,26306867.57733652,2937745,9.538186602308912,8.954782521061741,2.8,0.29377
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Kansas,2021,20804297.0,Air,116.734,17821968.74946459,2938338,7.080294030162629,6.06532289663905,2.08,0.29383
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Kansas,2022,31784218.0,Air,128.921,24654026.88468132,2937324,10.82080764668794,8.393363103519162,3.18,0.29373
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Kentucky,2020,232992747.0,Air,106.515,218741723.7008872,4506302,51.70375775968854,48.54129255005262,23.3,0.45063
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Kentucky,2021,191072937.0,Air,116.734,163682335.0523412,4507583,42.38922211748513,36.31266136471391,19.11,0.45076
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Kentucky,2022,173015963.0,Air,128.921,134203087.9375742,4519233,38.28436440431374,29.69598777880542,17.3,0.45192
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Louisiana,2020,128779167.0,Air,106.515,120902377.1299817,4657874,27.64762786627547,25.95655810568978,12.88,0.46579
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Louisiana,2021,114980853.0,Air,116.734,98498169.34226532,4627971,24.84476523297143,21.28322959289618,11.5,0.4628
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Louisiana,2022,124286483.0,Air,128.921,96405149.66529892,4593687,27.05593197795148,20.98644284325399,12.43,0.45937
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Maine,2020,13451174.0,Air,106.515,12628431.67628972,1363196,9.867380772830906,9.263841499160591,1.35,0.13632
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Maine,2021,12056875.0,Air,116.734,10328503.26383059,1378931,8.74363909434192,7.490224865370775,1.21,0.13789
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Maine,2022,11556846.0,Air,128.921,8964285.104831642,1390922,8.308766415370524,6.444851044725471,1.16,0.13909
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Maryland,2020,163634159.0,Air,106.515,153625460.2638126,6181629,26.47104169467304,24.85193793801158,16.36,0.61816
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Maryland,2021,63057172.0,Air,116.734,54017828.56751246,6179403,10.20441165594799,8.741593414042175,6.31,0.61794
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Maryland,2022,44872284.0,Air,128.921,34806031.60074775,6192440,7.24630097344504,5.620729728628416,4.49,0.61924
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Massachusetts,2020,435669779.0,Air,106.515,409021995.9630099,7033132,61.94534369609443,58.15645091873861,43.57,0.70331
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Massachusetts,2021,428763352.0,Air,116.734,367299460.3114774,7000474,61.247760080246,52.46779865355937,42.88,0.70005
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Massachusetts,2022,328494968.0,Air,128.921,254803304.3491751,7022468,46.77770948902864,36.28401074225972,32.85,0.70225
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Michigan,2020,182937040.0,Air,106.515,171747678.7306952,10079338,18.14970784787652,17.03957925914333,18.29,1.00793
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Michigan,2021,155260197.0,Air,116.734,133003406.8908801,10041351,15.4620824428904,13.24556893697672,15.53,1.00414
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Michigan,2022,177413114.0,Air,128.921,137613820.8670426,10050877,17.65150583376953,13.69172270907729,17.74,1.00509
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Minnesota,2020,243677021.0,Air,106.515,228772493.0760926,5706692,42.70022300134649,40.08845984260103,24.37,0.57067
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Minnesota,2021,216748373.0,Air,116.734,185677157.4691178,5718660,37.90195133125592,32.4686478071992,21.67,0.57187
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Minnesota,2022,265399983.0,Air,128.921,205862491.7585188,5721621,46.38545317839123,35.97974975247728,26.54,0.57216
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Mississippi,2020,45231438.0,Air,106.515,42464852.8376285,2961278,15.27429643552547,14.34004265645728,4.52,0.29613
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Mississippi,2021,27088770.0,Air,116.734,23205552.79524389,2947209,9.191329831036754,7.873738440417319,2.71,0.29472
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Mississippi,2022,36268707.0,Air,128.921,28132505.17758938,2941939,12.32816418015465,9.562572567816456,3.63,0.29419
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Missouri,2020,287552909.0,Air,106.515,269964708.257053,6154854,46.71969619425579,43.86208157936045,28.76,0.61549
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Missouri,2021,538970483.0,Air,116.734,461708228.1083489,6171374,87.33395237430109,74.81449481239493,53.9,0.61714
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Missouri,2022,543505017.0,Air,128.921,421579895.439843,6179414,87.95413561868487,68.22328062820245,54.35,0.61794
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Montana,2020,78453054.0,Air,106.515,73654465.56822982,1084216,72.35924760379851,67.93338741379007,7.85,0.10842
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Montana,2021,98680550.0,Air,116.734,84534540.06544794,1106522,89.18082966267278,76.39661937625094,9.87,0.11065
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Nebraska,2020,51285835.0,Air,106.515,48148932.07529455,1961996,26.13962260881266,24.54079013173042,5.13,0.1962
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Nebraska,2021,41621019.0,Air,116.734,35654581.35590316,1964537,21.18617211078234,18.14910147067893,4.16,0.19645
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Nebraska,2022,71665268.0,Air,128.921,55588513.89610692,1972246,36.33688089619652,28.18538554323696,7.17,0.19722
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Nevada,2020,119837034.0,Air,106.515,112507190.5365441,3105595,38.58746359393289,36.22725775142739,11.98,0.31056
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Nevada,2021,83395160.0,Air,116.734,71440334.43555434,3148141,26.49028744265267,22.69286364097235,8.34,0.31481
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,Nevada,2022,192294064.0,Air,128.921,149156509.8005756,3176116,60.54377862773274,46.96192135317965,19.23,0.31761
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Hampshire,2020,29069492.0,Air,106.515,27291453.78585176,1377546,21.10237480272891,19.81164606180248,2.91,0.13775
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Hampshire,2021,27966814.0,Air,116.734,23957727.82565491,1387677,20.15369138495486,17.26462845867944,2.8,0.13877
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Hampshire,2022,8991075.0,Air,128.921,6974096.539741392,1396678,6.437471629108499,4.993346025169289,0.9,0.13967
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Jersey,2022,585335705.0,Air,128.921,454026655.8590145,9295227,62.97164178992078,48.84513910838481,58.53,0.92952
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Mexico,2020,41457880.0,Air,106.515,38922104.86785898,2117555,19.57818332935862,18.38068190335504,4.15,0.21176
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Mexico,2021,32756023.0,Air,116.734,28060396.28557232,2117333,15.47041632090937,13.25270814065257,3.28,0.21173
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,New Mexico,2022,43379495.0,Air,128.921,33648121.71795131,2113868,20.52138307595365,15.91779700433107,4.34,0.21139
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,North Carolina,2020,480154751.0,Air,106.515,450786040.4637844,10441499,45.98523171816613,43.1725406920773,48.02,1.04415
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,North Carolina,2021,463005269.0,Air,116.734,396632745.3869481,10564320,43.82726659169734,37.54455993257949,46.3,1.05643
Expenditure,-,Non-Trust Fund,Total capital expenditure and construction in progress,North Carolina,2022,464233607.0,Air,128.921,360091534.3504937,10710793,43.34259909607066,33.61950271567135,46.42,1.07108
